Action Num,HandNum,TimeStamp,Small Blind,Big Blind,StartHeroTurn,Game Phase,Hero Chips,Villain Chips,Pot Chips,Hole Cards,Board Cards,Log Line
554,44,"13:32:51,143",10,20,False,PREFLOP,7410,2550,40,"[As,Ac]",,"Guest15166 calls $10.
"
555,44,"13:32:51,580",10,20,True,PREFLOP,7410,2550,40,"[As,Ac]",,"Guest84440 checks.
"
556,44,"13:32:51,591",10,20,False,FLOP,7410,2550,40,"[As,Ac]","[5d,2h,Ad]","FLOP [board cards 5d,2h,Ad]
"
557,44,"13:32:56,668",10,20,True,FLOP,7410,2550,40,"[As,Ac]","[5d,2h,Ad]","Guest84440 checks.
"
558,44,"13:32:56,813",10,20,False,FLOP,7390,2550,60,"[As,Ac]","[5d,2h,Ad]","Guest15166 bets $20.
"
559,44,"13:32:58,340",10,20,True,FLOP,7390,2530,80,"[As,Ac]","[5d,2h,Ad]","Guest84440 calls $20.
"
560,44,"13:32:58,340",10,20,False,TURN,7390,2530,80,"[As,Ac]","[5d,2h,Ad,Ks]","TURN [board cards 5d,2h,Ad,Ks]
"
561,44,"13:33:05,303",10,20,True,TURN,7390,2530,80,"[As,Ac]","[5d,2h,Ad,Ks]","Guest84440 checks.
"
562,44,"13:33:05,409",10,20,False,TURN,7340,2530,130,"[As,Ac]","[5d,2h,Ad,Ks]","Guest15166 bets $50.
"
563,44,"13:33:07,044",10,20,True,TURN,7340,2480,180,"[As,Ac]","[5d,2h,Ad,Ks]","Guest84440 calls $50.
"
564,44,"13:33:07,065",10,20,False,RIVER,7340,2480,180,"[As,Ac]","[5d,2h,Ad,Ks,Jd]","RIVER [board cards 5d,2h,Ad,Ks,Jd]
"
565,44,"13:33:11,037",10,20,True,RIVER,7340,2480,180,"[As,Ac]","[5d,2h,Ad,Ks,Jd]","Guest84440 checks.
"
566,44,"13:33:14,246",10,20,False,RIVER,6840,2480,680,"[As,Ac]","[5d,2h,Ad,Ks,Jd]","Guest15166 bets $500.
"
567,44,"13:33:17,797",10,20,True,RIVER,6840,1980,1180,"[As,Ac]","[5d,2h,Ad,Ks,Jd]","Guest84440 calls $500.
"
567,44,"13:33:17,797",10,20,False,RIVER,6840,1980,1180,"[As,Ac]","[5d,2h,Ad,Ks,Jd]","Guest15166 shows [ As,Ac] - Three of a Kind, Aces
"
568,44,"13:33:17,808",10,20,False,RIVER,8020,1980,0,"[As,Ac]","[5d,2h,Ad,Ks,Jd]","Guest15166 wins $1180
"
569,45,"13:33:24,922",10,20,False,PREFLOP,8000,1970,30,"[?s,?h]",,"PREFLOP
"
570,45,"13:33:28,308",10,20,True,PREFLOP,8000,1960,40,"[?s,?h]",,"Guest84440 calls $10.
"
571,45,"13:33:28,680",10,20,False,PREFLOP,8000,1960,40,"[?s,?h]",,"Guest15166 checks.
"
572,45,"13:33:28,881",10,20,True,FLOP,8000,1960,40,"[?s,?h]","[Qs,8s,8d]","FLOP [board cards Qs,8s,8d]
"
573,45,"13:33:33,866",10,20,False,FLOP,8000,1960,40,"[?s,?h]","[Qs,8s,8d]","Guest15166 checks.
"
574,45,"13:33:34,021",10,20,True,FLOP,8000,1940,60,"[?s,?h]","[Qs,8s,8d]","Guest84440 bets $20.
"
575,45,"13:33:35,314",10,20,False,FLOP,8000,1940,60,"[?s,?h]","[Qs,8s,8d]","Guest15166 folds.
"
576,45,"13:33:35,364",10,20,False,FLOP,8000,2000,0,"[?s,?h]","[Qs,8s,8d]","Guest84440 wins $60
"
577,46,"13:33:42,532",10,20,True,PREFLOP,7990,1980,30,"[?s,?h]",,"PREFLOP
"
578,46,"13:33:44,644",10,20,False,PREFLOP,7980,1980,40,"[?s,?h]",,"Guest15166 calls $10.
"
579,46,"13:33:44,801",10,20,True,PREFLOP,7980,1980,40,"[?s,?h]",,"Guest84440 checks.
"
580,46,"13:33:44,851",10,20,False,FLOP,7980,1980,40,"[?s,?h]","[8d,7c,Ac]","FLOP [board cards 8d,7c,Ac]
"
581,46,"13:33:52,407",10,20,True,FLOP,7980,1980,40,"[?s,?h]","[8d,7c,Ac]","Guest84440 folds.
"
582,46,"13:33:52,442",10,20,False,FLOP,8020,1980,0,"[?s,?h]","[8d,7c,Ac]","Guest15166 wins $40
"
583,47,"13:33:59,432",20,40,False,PREFLOP,7980,1960,60,"[?s,?h]",,"PREFLOP
"
584,47,"13:34:01,317",20,40,True,PREFLOP,7980,1940,80,"[?s,?h]",,"Guest84440 calls $20.
"
585,47,"13:34:03,327",20,40,False,PREFLOP,7940,1940,120,"[?s,?h]",,"Guest15166 bets $40.
"
586,47,"13:34:05,208",20,40,True,PREFLOP,7940,1900,160,"[?s,?h]",,"Guest84440 calls $40.
"
587,47,"13:34:05,219",20,40,True,FLOP,7940,1900,160,"[?s,?h]","[3s,Ks,3d]","FLOP [board cards 3s,Ks,3d]
"
588,47,"13:34:10,373",20,40,False,FLOP,7900,1900,200,"[?s,?h]","[3s,Ks,3d]","Guest15166 bets $40.
"
589,47,"13:34:10,603",20,40,True,FLOP,7900,1700,400,"[?s,?h]","[3s,Ks,3d]","Guest84440 bets $200.
"
590,47,"13:34:12,809",20,40,False,FLOP,7740,1700,560,"[?s,?h]","[3s,Ks,3d]","Guest15166 calls $160.
"
591,47,"13:34:12,859",20,40,True,TURN,7740,1700,560,"[?s,?h]","[3s,Ks,3d,2s]","TURN [board cards 3s,Ks,3d,2s]
"
592,47,"13:34:15,154",20,40,False,TURN,7740,1700,560,"[?s,?h]","[3s,Ks,3d,2s]","Guest15166 checks.
"
593,47,"13:34:16,984",20,40,True,TURN,7740,1700,560,"[?s,?h]","[3s,Ks,3d,2s]","Guest84440 checks.
"
594,47,"13:34:17,007",20,40,True,RIVER,7740,1700,560,"[?s,?h]","[3s,Ks,3d,2s,Tc]","RIVER [board cards 3s,Ks,3d,2s,Tc]
"
595,47,"13:34:19,370",20,40,False,RIVER,7740,1700,560,"[?s,?h]","[3s,Ks,3d,2s,Tc]","Guest15166 checks.
"
596,47,"13:34:19,795",20,40,True,RIVER,7740,1700,560,"[?s,?h]","[3s,Ks,3d,2s,Tc]","Guest84440 checks.
"
596,47,"13:34:19,795",20,40,False,RIVER,7740,1700,560,"[?s,?h]","[3s,Ks,3d,2s,Tc]","Guest84440 shows [ 7s,3c] - Three of a Kind, Threes
"
597,47,"13:34:19,845",20,40,False,RIVER,7740,2260,0,"[?s,?h]","[3s,Ks,3d,2s,Tc]","Guest84440 wins $560
"
598,48,"13:34:26,974",20,40,True,PREFLOP,7720,2220,60,"[?s,?h]",,"PREFLOP
"
599,48,"13:34:28,628",20,40,False,PREFLOP,7700,2220,80,"[?s,?h]",,"Guest15166 calls $20.
"
600,48,"13:34:29,487",20,40,True,PREFLOP,7700,2220,80,"[?s,?h]",,"Guest84440 checks.
"
601,48,"13:34:29,487",20,40,False,FLOP,7700,2220,80,"[?s,?h]","[8c,2d,9s]","FLOP [board cards 8c,2d,9s]
"
602,48,"13:34:34,599",20,40,True,FLOP,7700,2220,80,"[?s,?h]","[8c,2d,9s]","Guest84440 checks.
"
603,48,"13:34:35,746",20,40,False,FLOP,7660,2220,120,"[?s,?h]","[8c,2d,9s]","Guest15166 bets $40.
"
604,48,"13:34:38,251",20,40,True,FLOP,7660,2180,160,"[?s,?h]","[8c,2d,9s]","Guest84440 calls $40.
"
605,48,"13:34:38,270",20,40,False,TURN,7660,2180,160,"[?s,?h]","[8c,2d,9s,As]","TURN [board cards 8c,2d,9s,As]
"
606,48,"13:34:40,419",20,40,True,TURN,7660,2180,160,"[?s,?h]","[8c,2d,9s,As]","Guest84440 checks.
"
607,48,"13:34:42,882",20,40,False,TURN,7610,2180,210,"[?s,?h]","[8c,2d,9s,As]","Guest15166 bets $50.
"
608,48,"13:34:44,837",20,40,True,TURN,7610,2130,260,"[?s,?h]","[8c,2d,9s,As]","Guest84440 calls $50.
"
609,48,"13:34:44,837",20,40,False,RIVER,7610,2130,260,"[?s,?h]","[8c,2d,9s,As,Qs]","RIVER [board cards 8c,2d,9s,As,Qs]
"
610,48,"13:34:52,927",20,40,True,RIVER,7610,2130,260,"[?s,?h]","[8c,2d,9s,As,Qs]","Guest84440 checks.
"
611,48,"13:34:53,067",20,40,False,RIVER,7460,2130,410,"[?s,?h]","[8c,2d,9s,As,Qs]","Guest15166 bets $150.
"
612,48,"13:34:58,149",20,40,True,RIVER,7460,2130,410,"[?s,?h]","[8c,2d,9s,As,Qs]","Guest84440 folds.
"
613,48,"13:34:58,149",20,40,False,RIVER,7870,2130,0,"[?s,?h]","[8c,2d,9s,As,Qs]","Guest15166 wins $410
"
614,49,"13:35:05,277",20,40,False,PREFLOP,7830,2110,60,"[7h,Ks]",,"PREFLOP
"
615,49,"13:35:07,058",20,40,True,PREFLOP,7830,2090,80,"[7h,Ks]",,"Guest84440 calls $20.
"
616,49,"13:35:08,134",20,40,False,PREFLOP,7830,2090,80,"[7h,Ks]",,"Guest15166 checks.
"
617,49,"13:35:08,184",20,40,True,FLOP,7830,2090,80,"[7h,Ks]","[6c,Jd,Js]","FLOP [board cards 6c,Jd,Js]
"
618,49,"13:35:13,296",20,40,False,FLOP,7830,2090,80,"[7h,Ks]","[6c,Jd,Js]","Guest15166 checks.
"
619,49,"13:35:13,452",20,40,True,FLOP,7830,2090,80,"[7h,Ks]","[6c,Jd,Js]","Guest84440 checks.
"
620,49,"13:35:13,502",20,40,True,TURN,7830,2090,80,"[7h,Ks]","[6c,Jd,Js,6s]","TURN [board cards 6c,Jd,Js,6s]
"
621,49,"13:35:17,056",20,40,False,TURN,7830,2090,80,"[7h,Ks]","[6c,Jd,Js,6s]","Guest15166 checks.
"
622,49,"13:35:18,417",20,40,True,TURN,7830,2090,80,"[7h,Ks]","[6c,Jd,Js,6s]","Guest84440 checks.
"
623,49,"13:35:18,429",20,40,True,RIVER,7830,2090,80,"[7h,Ks]","[6c,Jd,Js,6s,3c]","RIVER [board cards 6c,Jd,Js,6s,3c]
"
624,49,"13:35:21,165",20,40,False,RIVER,7830,2090,80,"[7h,Ks]","[6c,Jd,Js,6s,3c]","Guest15166 checks.
"
625,49,"13:35:22,930",20,40,True,RIVER,7830,2090,80,"[7h,Ks]","[6c,Jd,Js,6s,3c]","Guest84440 checks.
"
625,49,"13:35:22,930",20,40,False,RIVER,7830,2090,80,"[7h,Ks]","[6c,Jd,Js,6s,3c]","Guest15166 shows [ 7h,Ks] - Two Pair, Jacks and Sixes
"
626,49,"13:35:22,949",20,40,False,RIVER,7910,2090,0,"[7h,Ks]","[6c,Jd,Js,6s,3c]","Guest15166 wins $80
"
627,50,"13:35:30,058",20,40,True,PREFLOP,7890,2050,60,"[?s,?h]",,"PREFLOP
"
628,50,"13:35:31,858",20,40,False,PREFLOP,7870,2050,80,"[?s,?h]",,"Guest15166 calls $20.
"
629,50,"13:35:32,025",20,40,True,PREFLOP,7870,2050,80,"[?s,?h]",,"Guest84440 checks.
"
630,50,"13:35:32,078",20,40,False,FLOP,7870,2050,80,"[?s,?h]","[8c,4h,Qh]","FLOP [board cards 8c,4h,Qh]
"
631,50,"13:35:37,186",20,40,True,FLOP,7870,2050,80,"[?s,?h]","[8c,4h,Qh]","Guest84440 checks.
"
632,50,"13:35:37,843",20,40,False,FLOP,7830,2050,120,"[?s,?h]","[8c,4h,Qh]","Guest15166 bets $40.
"
633,50,"13:35:45,560",20,40,True,FLOP,7830,2010,160,"[?s,?h]","[8c,4h,Qh]","Guest84440 calls $40.
"
634,50,"13:35:45,594",20,40,False,TURN,7830,2010,160,"[?s,?h]","[8c,4h,Qh,9c]","TURN [board cards 8c,4h,Qh,9c]
"
635,50,"13:35:49,146",20,40,True,TURN,7830,2010,160,"[?s,?h]","[8c,4h,Qh,9c]","Guest84440 folds.
"
636,50,"13:35:49,165",20,40,False,TURN,7990,2010,0,"[?s,?h]","[8c,4h,Qh,9c]","Guest15166 wins $160
"
637,51,"13:35:56,273",20,40,False,PREFLOP,7950,1990,60,"[?s,?h]",,"PREFLOP
"
638,51,"13:36:00,616",20,40,True,PREFLOP,7950,1990,60,"[?s,?h]",,"Guest84440 folds.
"
639,51,"13:36:00,636",20,40,False,PREFLOP,8010,1990,0,"[?s,?h]",,"Guest15166 wins $60
"
640,52,"13:36:07,743",20,40,True,PREFLOP,7990,1950,60,"[2s,5d]",,"PREFLOP
"
641,52,"13:36:11,308",20,40,False,PREFLOP,7970,1950,80,"[2s,5d]",,"Guest15166 calls $20.
"
642,52,"13:36:11,528",20,40,True,PREFLOP,7970,1950,80,"[2s,5d]",,"Guest84440 checks.
"
643,52,"13:36:11,578",20,40,False,FLOP,7970,1950,80,"[2s,5d]","[As,Js,Jd]","FLOP [board cards As,Js,Jd]
"
644,52,"13:36:16,715",20,40,True,FLOP,7970,1950,80,"[2s,5d]","[As,Js,Jd]","Guest84440 checks.
"
645,52,"13:36:17,215",20,40,False,FLOP,7930,1950,120,"[2s,5d]","[As,Js,Jd]","Guest15166 bets $40.
"
646,52,"13:36:21,820",20,40,True,FLOP,7930,1910,160,"[2s,5d]","[As,Js,Jd]","Guest84440 calls $40.
"
647,52,"13:36:21,871",20,40,False,TURN,7930,1910,160,"[2s,5d]","[As,Js,Jd,8h]","TURN [board cards As,Js,Jd,8h]
"
648,52,"13:36:25,900",20,40,True,TURN,7930,1910,160,"[2s,5d]","[As,Js,Jd,8h]","Guest84440 checks.
"
649,52,"13:36:28,492",20,40,False,TURN,7930,1910,160,"[2s,5d]","[As,Js,Jd,8h]","Guest15166 checks.
"
650,52,"13:36:28,543",20,40,False,RIVER,7930,1910,160,"[2s,5d]","[As,Js,Jd,8h,9c]","RIVER [board cards As,Js,Jd,8h,9c]
"
651,52,"13:36:31,031",20,40,True,RIVER,7930,1910,160,"[2s,5d]","[As,Js,Jd,8h,9c]","Guest84440 checks.
"
652,52,"13:36:31,160",20,40,False,RIVER,7930,1910,160,"[2s,5d]","[As,Js,Jd,8h,9c]","Guest15166 checks.
"
652,52,"13:36:31,160",20,40,False,RIVER,7930,1910,160,"[2s,5d]","[As,Js,Jd,8h,9c]","Guest15166 shows [ 2s,5d] - One Pair, Jacks
"
652,52,"13:36:31,160",20,40,False,RIVER,7930,1910,160,"[2s,5d]","[As,Js,Jd,8h,9c]","Guest84440 shows [ 8c,3h] - Two Pair, Jacks and Eights
"
653,52,"13:36:31,210",20,40,False,RIVER,7930,2070,0,"[2s,5d]","[As,Js,Jd,8h,9c]","Guest84440 wins $160
"
654,53,"13:36:38,359",20,40,False,PREFLOP,7890,2050,60,"[?s,?h]",,"PREFLOP
"
655,53,"13:36:40,041",20,40,True,PREFLOP,7890,2030,80,"[?s,?h]",,"Guest84440 calls $20.
"
656,53,"13:36:42,606",20,40,False,PREFLOP,7890,2030,80,"[?s,?h]",,"Guest15166 folds.
"
657,53,"13:36:42,669",20,40,False,PREFLOP,7890,2110,0,"[?s,?h]",,"Guest84440 wins $80
"
658,54,"13:36:49,823",20,40,True,PREFLOP,7870,2070,60,"[?s,?h]",,"PREFLOP
"
659,54,"13:36:52,076",20,40,False,PREFLOP,7850,2070,80,"[?s,?h]",,"Guest15166 calls $20.
"
660,54,"13:36:52,246",20,40,True,PREFLOP,7850,2070,80,"[?s,?h]",,"Guest84440 checks.
"
661,54,"13:36:52,296",20,40,False,FLOP,7850,2070,80,"[?s,?h]","[Td,6s,7d]","FLOP [board cards Td,6s,7d]
"
662,54,"13:36:57,457",20,40,True,FLOP,7850,2070,80,"[?s,?h]","[Td,6s,7d]","Guest84440 checks.
"
663,54,"13:36:57,592",20,40,False,FLOP,7810,2070,120,"[?s,?h]","[Td,6s,7d]","Guest15166 bets $40.
"
664,54,"13:36:59,187",20,40,True,FLOP,7810,2030,160,"[?s,?h]","[Td,6s,7d]","Guest84440 calls $40.
"
665,54,"13:36:59,200",20,40,False,TURN,7810,2030,160,"[?s,?h]","[Td,6s,7d,Qc]","TURN [board cards Td,6s,7d,Qc]
"
666,54,"13:37:01,344",20,40,True,TURN,7810,2030,160,"[?s,?h]","[Td,6s,7d,Qc]","Guest84440 checks.
"
667,54,"13:37:05,272",20,40,False,TURN,7710,2030,260,"[?s,?h]","[Td,6s,7d,Qc]","Guest15166 bets $100.
"
668,54,"13:37:07,584",20,40,True,TURN,7710,1730,560,"[?s,?h]","[Td,6s,7d,Qc]","Guest84440 bets $300.
"
